Nome: MINA AGUAS CLARAS
Codigo Estacao: 83605
Latitude: -19.93
Longitude: -43.93
Altitude: 1.06
Situacao: Desativada
Data Inicial: 1990-03-25
Data Final: 1992-12-30
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);
1990-10-04;3.9;
1990-10-05;0;
1990-10-06;7.5;
1990-10-07;8.5;
1990-10-08;10.2;
1990-10-09;10.4;
1990-10-10;9.6;
1990-10-11;8.4;
1990-10-12;8.5;
1990-10-13;3.2;
1990-10-14;4.2;
1990-10-15;7.4;
1990-10-16;3.7;
1990-10-17;1.6;
1990-10-18;3.3;
1990-10-19;5.6;
1990-10-20;0;
1990-10-21;6.4;
1990-10-22;7.1;
1990-10-23;5.3;
1990-10-24;1.5;
1990-10-25;4.3;
1990-10-26;8.9;
1990-10-27;9.3;
1990-10-28;10;
1990-10-29;8.9;
1990-10-30;9.7;
1990-10-31;9.5;
1990-11-01;9.2;
1990-11-02;7.4;
1990-11-03;6.7;
1990-11-04;4.5;
1990-11-05;3.1;
1990-11-06;3.5;
1990-11-07;8.6;
1990-11-08;9.6;
1990-11-09;8.8;
1990-11-10;7.5;
1990-11-11;8.5;
1990-11-12;7.2;
1990-11-13;9.1;
1990-11-14;9.6;
1990-11-15;10.9;
1990-11-16;10.9;
1990-11-17;10.2;
1990-11-18;7.3;
1990-11-19;7.8;
1990-11-20;2.6;
1990-11-21;10.2;
1990-11-22;9.3;
1990-11-23;9.7;
1990-11-24;.9;
1990-11-25;8.9;
1990-11-26;8.5;
1990-11-27;4.6;
1990-11-28;2.6;
1990-11-29;3.1;
1990-11-30;9.3;
1990-12-01;10.5;
1990-12-02;11;
1990-12-03;11.3;
1990-12-04;6.7;
1990-12-05;9;
1990-12-06;8.5;
1990-12-07;10.4;
1990-12-08;.8;
1990-12-09;2.5;
1990-12-10;2.6;
1990-12-11;.1;
1990-12-12;.3;
1990-12-13;5.1;
1990-12-14;3.6;
1990-12-15;3.3;
1990-12-16;7;
1990-12-17;1.5;
1990-12-18;7.2;
1990-12-19;7.1;
1990-12-20;.3;
1990-12-21;1.6;
1990-12-22;8.6;
1990-12-23;6.9;
1990-12-24;10.4;
1990-12-25;null;
1990-12-26;2.8;
1990-12-27;4.2;
1990-12-28;6.6;
1990-12-29;3.5;
1990-12-30;10.1;
1990-12-31;10.5;
1991-01-01;null;
1991-01-02;10;
1991-01-03;4;
1991-01-04;0;
1991-01-05;0;
1991-01-06;3.9;
1991-01-07;2.6;
1991-01-08;4.6;
1991-01-09;3.6;
1991-01-10;5.3;
1991-01-11;0;
1991-01-12;0;
1991-01-13;0;
1991-01-14;0;
1991-01-15;0;
1991-01-16;0;
1991-01-17;1.4;
1991-01-18;0;
1991-01-19;4.4;
1991-01-20;7.6;
1991-01-21;6.4;
1991-01-22;7.7;
1991-01-23;5.5;
1991-01-24;2.5;
1991-01-25;.4;
1991-01-26;3.2;
1991-01-27;.5;
1991-01-28;0;
1991-01-29;.8;
1991-01-30;3.3;
1991-01-31;3.6;
1991-02-01;6.9;
1991-02-02;9.3;
1991-02-03;null;
1991-02-04;5.7;
1991-02-05;7.8;
1991-02-06;4.1;
1991-02-07;8.4;
1991-02-08;9.9;
1991-02-09;7.4;
1991-02-10;null;
1991-02-11;5.1;
1991-02-12;5.8;
1991-02-13;9.2;
1991-02-14;5.2;
1991-02-15;5.5;
1991-02-16;4.3;
1991-02-17;null;
1991-02-18;7.6;
1991-02-19;6.9;
1991-02-20;7.2;
1991-02-21;8.1;
1991-02-22;7.1;
1991-02-23;6.6;
1991-02-24;null;
1991-02-25;5.5;
1991-02-26;2;
1991-02-27;4.3;
1991-02-28;.1;
1991-03-01;5;
1991-03-02;5.9;
1991-03-03;5;
1991-03-04;1.8;
1991-03-05;4.8;
1991-03-06;8.5;
1991-03-07;9.4;
1991-03-08;6.4;
1991-03-09;7.1;
1991-03-10;9.6;
1991-03-11;8.7;
1991-03-12;6.5;
1991-03-13;6.3;
1991-03-14;5.9;
1991-03-15;8.3;
1991-03-16;4.8;
1991-03-17;8.2;
1991-03-18;8.7;
1991-03-19;2.8;
1991-03-20;5.2;
1991-03-21;4.7;
1991-03-22;1;
1991-03-23;null;
1991-03-24;.2;
1991-03-25;2.4;
1991-03-26;3.2;
1991-03-27;4.4;
1991-03-28;3.6;
1991-03-29;null;
1991-03-30;2.4;
1991-03-31;2.4;
1991-04-01;2.4;
1991-04-02;3;
1991-04-03;4.3;
1991-04-04;4;
1991-04-05;6.3;
1991-04-06;7.9;
1991-04-07;8.2;
1991-04-08;7.8;
1991-04-09;6.5;
1991-04-10;6.6;
1991-04-11;9.7;
1991-04-12;7.8;
1991-04-13;9.1;
1991-04-14;5.4;
1991-04-15;1.2;
1991-04-16;8.7;
1991-04-17;7.8;
1991-04-18;7.3;
1991-04-19;7.1;
1991-04-20;0;
1991-04-21;6.7;
1991-04-22;9.6;
1991-04-23;7;
1991-04-24;9.1;
1991-04-25;2.4;
1991-04-26;7.6;
1991-04-27;5.9;
1991-04-28;7.5;
1991-04-29;9;
1991-04-30;9.5;
1991-05-01;9.6;
1991-05-02;9.2;
1991-05-03;5.6;
1991-05-04;7.2;
1991-05-05;5.6;
1991-05-06;7.5;
1991-05-07;5.8;
1991-05-08;8.1;
1991-05-09;6.9;
1991-05-10;5;
1991-05-11;5.4;
1991-05-12;2;
1991-05-13;6.3;
1991-05-14;5.4;
1991-05-15;8.3;
1991-05-16;.1;
1991-05-17;5.2;
1991-05-18;8.3;
1991-05-19;.3;
1991-05-20;.3;
1991-05-21;8.5;
1991-05-22;7;
1991-05-23;6;
1991-05-24;8.7;
1991-05-25;8.7;
1991-05-26;9;
1991-05-27;8.4;
1991-05-28;6.4;
1991-05-29;5.3;
1991-05-30;9.1;
1991-05-31;5.2;
1991-06-01;9.2;
1991-06-02;4.7;
1991-06-03;4.7;
1991-06-04;9;
1991-06-05;6.7;
1991-06-06;8.5;
1991-06-07;7.5;
1991-06-08;8.2;
1991-06-09;9.2;
1991-06-10;null;
1991-06-11;6.6;
1991-06-12;7.3;
1991-06-13;7.9;
1991-06-14;.5;
1991-06-15;6.4;
1991-06-16;8.5;
1991-06-17;7.7;
1991-06-18;8.1;
1991-06-19;8.5;
1991-06-20;8.6;
1991-06-21;6.8;
1991-06-22;9;
1991-06-23;9;
1991-06-24;4.2;
1991-06-25;8.6;
1991-06-26;8.4;
1991-06-27;7.3;
1991-06-28;8.3;
1991-06-29;8.5;
1991-06-30;7.8;
1991-07-01;null;
1991-07-02;null;
1991-07-03;7.5;
1991-07-04;7.2;
1991-07-05;6.6;
1991-07-06;8.8;
1991-07-07;7.1;
1991-07-08;8.8;
1991-07-09;8.8;
1991-07-10;5.9;
1991-07-11;9.1;
1991-07-12;9;
1991-07-13;7.3;
1991-07-14;7.7;
1991-07-15;.6;
1991-07-16;.4;
1991-07-17;4;
1991-07-18;7;
1991-07-19;5.5;
1991-07-20;8.9;
1991-07-21;3.7;
1991-07-22;7.8;
1991-07-23;7;
1991-07-24;8.6;
1991-07-25;7.2;
1991-07-26;6.6;
1991-07-27;2.4;
1991-07-28;1.5;
1991-07-29;8.2;
1991-07-30;8.5;
1991-07-31;null;
1991-08-01;7.2;
1991-08-02;6.2;
1991-08-03;0;
1991-08-04;null;
1991-08-05;8.3;
1991-08-06;8.6;
1991-08-07;8.8;
1991-08-08;7.1;
1991-08-09;9;
1991-08-10;9;
1991-08-11;null;
1991-08-12;9.4;
1991-08-13;5.6;
1991-08-14;3.9;
1991-08-15;6.9;
1991-08-16;9.2;
1991-08-17;9.3;
1991-08-18;null;
1991-08-19;4;
1991-08-20;1.7;
1991-08-21;9.1;
1991-08-22;9;
1991-08-23;7.5;
1991-08-24;9.6;
1991-08-25;null;
1991-08-26;6.9;
1991-08-27;6.7;
1991-08-28;8.4;
1991-08-29;8.9;
1991-08-30;6.7;
1991-08-31;9.3;
1991-09-01;6.3;
1991-09-02;1.8;
1991-09-03;.4;
1991-09-04;5.7;
1991-09-05;7.4;
1991-09-06;9.2;
1991-09-07;9.5;
1991-09-08;5.5;
1991-09-09;8.5;
1991-09-10;0;
1991-09-11;8.7;
1991-09-12;7.9;
1991-09-13;6;
1991-09-14;8.9;
1991-09-15;0;
1991-09-16;.7;
1991-09-17;5.3;
1991-09-18;7.7;
1991-09-19;6.6;
1991-09-20;0;
1991-09-21;0;
1991-09-22;9.1;
1991-09-23;8.5;
1991-09-24;8.5;
1991-09-25;4.7;
1991-09-26;1.5;
1991-09-27;9.5;
1991-09-28;8.2;
1991-09-29;0;
1991-09-30;3.6;
1991-10-01;2.8;
1991-10-02;2.5;
1991-10-03;1.7;
1991-10-04;2.6;
1991-10-05;6.9;
1991-10-06;null;
1991-10-07;null;
1991-10-08;null;
1991-10-09;2.7;
1991-10-10;4.3;
1991-10-11;9.5;
1991-10-12;8.4;
1991-10-13;null;
1991-10-14;9.7;
1991-10-15;9;
1991-10-16;4.1;
1991-10-17;9.9;
1991-10-18;7.2;
1991-10-19;6;
1991-10-20;6;
1991-10-21;10.1;
1991-10-22;9.9;
1991-10-23;9.6;
1991-10-24;9.9;
1991-10-25;7.5;
1991-10-26;9.4;
1991-10-27;8.9;
1991-10-28;8.7;
1991-10-29;7.9;
1991-10-30;9.9;
1991-10-31;6.1;
1991-11-01;3.8;
1991-11-02;3.1;
1991-11-03;null;
1991-11-04;8.8;
1991-11-05;8.3;
1991-11-06;4.6;
1991-11-07;8.8;
1991-11-08;3.5;
1991-11-09;1.9;
1991-11-10;5.5;
1991-11-11;4.1;
1991-11-12;.5;
1991-11-13;1.9;
1991-11-14;3.4;
1991-11-15;3;
1991-11-16;4.2;
1991-11-17;4.9;
1991-11-18;10.3;
1991-11-19;8.3;
1991-11-20;4;
1991-11-21;6.5;
1991-11-22;8.3;
1991-11-23;7.1;
1991-11-24;3.9;
1991-11-25;9.8;
1991-11-26;10.4;
1991-11-27;10.2;
1991-11-28;3.4;
1991-11-29;6.7;
1991-11-30;4.8;
1991-12-01;2.2;
1991-12-02;6.3;
1991-12-03;2.2;
1991-12-04;7.1;
1991-12-05;9.5;
1991-12-06;9.2;
1991-12-07;.6;
1991-12-08;.5;
1991-12-09;1.6;
1991-12-10;1.2;
1991-12-11;2;
1991-12-12;.2;
1991-12-13;4.5;
1991-12-14;2.1;
1991-12-15;null;
1991-12-16;8.8;
1991-12-17;5.7;
1991-12-18;6.3;
1991-12-19;5.5;
1991-12-20;2.5;
1991-12-21;7.4;
1991-12-22;4;
1991-12-23;7.9;
1991-12-24;5.6;
1991-12-25;null;
1991-12-26;8;
1991-12-27;5.1;
1991-12-28;2.1;
1991-12-29;2.1;
1991-12-30;1.4;
1991-12-31;1.1;
1992-01-01;null;
1992-01-02;1.2;
1992-01-03;9.3;
1992-01-04;2.2;
1992-01-05;0;
1992-01-06;7.4;
1992-01-07;7.2;
1992-01-08;4.5;
1992-01-09;2.3;
1992-01-10;7.4;
1992-01-11;4.9;
1992-01-12;5.1;
1992-01-13;0;
1992-01-14;1.1;
1992-01-15;.3;
1992-01-16;2;
1992-01-17;0;
1992-01-18;0;
1992-01-19;0;
1992-01-20;0;
1992-01-21;.1;
1992-01-22;0;
1992-01-23;0;
1992-01-24;0;
1992-01-25;3.1;
1992-01-26;2.9;
1992-01-27;2;
1992-01-28;2.6;
1992-01-29;.9;
1992-01-30;0;
1992-01-31;.4;
1992-02-01;.1;
1992-02-02;0;
1992-02-03;0;
1992-02-04;0;
1992-02-05;.6;
1992-02-06;1.3;
1992-02-07;0;
1992-02-08;0;
1992-02-09;0;
1992-02-10;6.1;
1992-02-11;6.8;
1992-02-12;5.6;
1992-02-13;9.7;
1992-02-14;10;
1992-02-15;10.2;
1992-02-16;10;
1992-02-17;9.2;
1992-02-18;10;
1992-02-19;9;
1992-02-20;8.7;
1992-02-21;8.3;
1992-02-22;7.4;
1992-02-23;10.1;
1992-02-24;6.8;
1992-02-25;5.2;
1992-02-26;.1;
1992-02-27;7.6;
1992-02-28;6;
1992-02-29;2.7;
1992-03-01;0;
1992-03-02;0;
1992-03-03;3.4;
1992-03-04;4.6;
1992-03-05;8.4;
1992-03-06;9;
1992-03-07;6.7;
1992-03-08;4.9;
1992-03-09;8;
1992-03-10;8.9;
1992-03-11;7.4;
1992-03-12;7.3;
1992-03-13;9;
1992-03-14;9.6;
1992-03-15;null;
1992-03-16;8.3;
1992-03-17;2.8;
1992-03-18;1.1;
1992-03-19;4.1;
1992-03-20;8.8;
1992-03-21;7.6;
1992-03-22;null;
1992-03-23;1.7;
1992-03-24;7.4;
1992-03-25;3;
1992-03-26;3.4;
1992-03-27;8.9;
1992-03-28;9.7;
1992-03-29;null;
1992-03-30;9.4;
1992-03-31;8.2;
1992-04-01;9.4;
1992-04-02;6.7;
1992-04-03;3.3;
1992-04-04;5.6;
1992-04-05;6.2;
1992-04-06;4.9;
1992-04-07;7;
1992-04-08;6.2;
1992-04-09;3.7;
1992-04-10;0;
1992-04-11;6.4;
1992-04-12;8.3;
1992-04-13;5.7;
1992-04-14;.9;
1992-04-15;5.3;
1992-04-16;6.7;
1992-04-17;7.5;
1992-04-18;9.2;
1992-04-19;9.7;
1992-04-20;6.6;
1992-04-21;.9;
1992-04-22;.4;
1992-04-23;4.6;
1992-04-24;4;
1992-04-25;0;
1992-04-26;4.1;
1992-04-27;7.7;
1992-04-28;8.2;
1992-04-29;5.8;
1992-04-30;7.8;
1992-05-01;6.9;
1992-05-02;7.4;
1992-05-03;5.7;
1992-05-04;3.1;
1992-05-05;8.2;
1992-05-06;2.6;
1992-05-07;9.3;
1992-05-08;8.9;
1992-05-09;2.7;
1992-05-10;6.7;
1992-05-11;8.3;
1992-05-12;7.3;
1992-05-13;7.4;
1992-05-14;6.1;
1992-05-15;7.5;
1992-05-16;8.1;
1992-05-17;9.2;
1992-05-18;8.7;
1992-05-19;8.7;
1992-05-20;4.4;
1992-05-21;5.4;
1992-05-22;7.9;
1992-05-23;5.4;
1992-05-24;7.2;
1992-05-25;7.9;
1992-05-26;7.3;
1992-05-27;4.9;
1992-05-28;8.1;
1992-05-29;8.4;
1992-05-30;9.1;
1992-05-31;6.3;
1992-06-01;7.7;
1992-06-02;7.8;
1992-06-03;8.2;
1992-06-04;8.2;
1992-06-05;8;
1992-06-06;7.4;
1992-06-07;9;
1992-06-08;8.6;
1992-06-09;7.1;
1992-06-10;4.1;
1992-06-11;6;
1992-06-12;7.4;
1992-06-13;5.3;
1992-06-14;6.8;
1992-06-15;7.3;
1992-06-16;7.4;
1992-06-17;6.8;
1992-06-18;1.9;
1992-06-19;7.6;
1992-06-20;2;
1992-06-21;1.3;
1992-06-22;7.5;
1992-06-23;6.8;
1992-06-24;7.8;
1992-06-25;7.3;
1992-06-26;4.3;
1992-06-27;7.9;
1992-06-28;8.2;
1992-06-29;7.5;
1992-06-30;6.6;
1992-07-01;8.6;
1992-07-02;7.4;
1992-07-03;9;
1992-07-04;8.7;
1992-07-05;null;
1992-07-06;8.3;
1992-07-07;7.4;
1992-07-08;5;
1992-07-09;1.9;
1992-07-10;4.5;
1992-07-11;4.7;
1992-07-12;null;
1992-07-13;3.5;
1992-07-14;8.6;
1992-07-15;9.1;
1992-07-16;9.1;
1992-07-17;9.2;
1992-07-18;8.3;
1992-07-19;8.8;
1992-07-20;8.9;
1992-07-21;8.5;
1992-07-22;8.3;
1992-07-23;6.9;
1992-07-24;0;
1992-07-25;4.6;
1992-07-26;7.2;
1992-07-27;5.7;
1992-07-28;9.2;
1992-07-29;6.7;
1992-07-30;6.9;
1992-07-31;9.3;
1992-08-01;9.4;
1992-08-02;9.3;
1992-08-03;7.6;
1992-08-04;5.6;
1992-08-05;5.8;
1992-08-06;7.6;
1992-08-07;5.1;
1992-08-08;9.4;
1992-08-09;9.4;
1992-08-10;5.3;
1992-08-11;3.5;
1992-08-12;6.9;
1992-08-13;7.7;
1992-08-14;8;
1992-08-15;5.9;
1992-08-16;5.9;
1992-08-17;9.7;
1992-08-18;9;
1992-08-19;5.7;
1992-08-20;4.9;
1992-08-21;1.7;
1992-08-22;7.1;
1992-08-23;6.9;
1992-08-24;6.9;
1992-08-25;7.3;
1992-08-26;7.8;
1992-08-27;7;
1992-08-28;9.4;
1992-08-29;8.5;
1992-08-30;.1;
1992-08-31;9.3;
1992-09-01;7.3;
1992-09-02;8.2;
1992-09-03;5.3;
1992-09-04;4.7;
1992-09-05;3.3;
1992-09-06;0;
1992-09-07;.7;
1992-09-08;8.7;
1992-09-09;8.9;
1992-09-10;8.7;
1992-09-11;5.9;
1992-09-12;0;
1992-09-13;6.3;
1992-09-14;3.7;
1992-09-15;0;
1992-09-16;4.1;
1992-09-17;0;
1992-09-18;1.7;
1992-09-19;1.2;
1992-09-20;0;
1992-09-21;1;
1992-09-22;8.9;
1992-09-23;7.6;
1992-09-24;7.9;
1992-09-25;8;
1992-09-26;0;
1992-09-27;0;
1992-09-28;5.8;
1992-09-29;3.9;
1992-09-30;6.8;
1992-10-01;5.3;
1992-10-02;6.9;
1992-10-03;null;
1992-10-04;null;
1992-10-05;1.6;
1992-10-06;2.6;
1992-10-07;8.1;
1992-10-08;.3;
1992-10-09;.5;
1992-10-10;.8;
1992-10-11;5.2;
1992-10-12;null;
1992-10-13;7;
1992-10-14;2.9;
1992-10-15;9.5;
1992-10-16;8.4;
1992-10-17;9.4;
1992-10-18;9;
1992-10-19;6.1;
1992-10-20;7.7;
1992-10-21;5.3;
1992-10-22;4.4;
1992-10-23;2.7;
1992-10-24;3.3;
1992-10-25;5.6;
1992-10-26;5.5;
1992-10-27;5.7;
1992-10-28;.5;
1992-10-29;0;
1992-10-30;1.4;
1992-10-31;1.6;
1992-11-01;1.8;
1992-11-02;0;
1992-11-03;1.1;
1992-11-04;0;
1992-11-05;0;
1992-11-06;0;
1992-11-07;0;
1992-11-08;5.6;
1992-11-09;1.6;
1992-11-10;5.1;
1992-11-11;4.8;
1992-11-12;5;
1992-11-13;6.7;
1992-11-14;8.1;
1992-11-15;9.8;
1992-11-16;10;
1992-11-17;3.1;
1992-11-18;4.1;
1992-11-19;7.9;
1992-11-20;6.5;
1992-11-21;5.1;
1992-11-22;5.7;
1992-11-23;5.7;
1992-11-24;3.8;
1992-11-25;5.7;
1992-11-26;7.4;
1992-11-27;.5;
1992-11-28;0;
1992-11-29;7.9;
1992-11-30;7.4;
1992-12-01;.5;
1992-12-02;1.3;
1992-12-03;4.5;
1992-12-04;6.6;
1992-12-05;6.6;
1992-12-06;10.1;
1992-12-07;2.6;
1992-12-08;5.1;
1992-12-09;6;
1992-12-10;2.5;
1992-12-11;0;
1992-12-12;0;
1992-12-13;3;
1992-12-14;3;
1992-12-15;9.2;
1992-12-16;4.1;
1992-12-17;.5;
1992-12-18;0;
1992-12-19;.8;
1992-12-20;6.1;
1992-12-21;2.9;
1992-12-22;6.2;
1992-12-23;9.7;
1992-12-24;9.9;
1992-12-25;10.2;
1992-12-26;null;
1992-12-27;1.4;
1992-12-28;.5;
1992-12-29;1;
1992-12-30;4.7;

