Nome: ITABIRA
Codigo Estacao: 83590
Latitude: -19.62
Longitude: -43.22
Altitude: 845
Situacao: Desativada
Data Inicial: 1990-03-25
Data Final: 1992-11-30
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);
1991-08-08;8.2;
1991-08-09;8.9;
1991-08-10;9.6;
1991-08-11;9;
1991-08-12;1.2;
1991-08-13;3.9;
1991-08-14;3.1;
1991-08-15;3.4;
1991-08-16;9.7;
1991-08-17;9.2;
1991-08-18;9.3;
1991-08-19;2.7;
1991-08-20;1;
1991-08-21;9.4;
1991-08-22;6.4;
1991-08-23;1.7;
1991-08-24;4.4;
1991-08-25;6.7;
1991-08-26;7.7;
1991-08-27;6.6;
1991-08-28;8.5;
1991-08-29;5.4;
1991-08-30;9.1;
1991-08-31;9.4;
1991-09-01;7.8;
1991-09-02;0;
1991-09-03;0;
1991-09-04;1.5;
1991-09-05;3.6;
1991-09-06;6.4;
1991-09-07;8.6;
1991-09-08;8;
1991-09-09;6.5;
1991-09-10;2.6;
1991-09-11;7.3;
1991-09-12;8.6;
1991-09-13;4.4;
1991-09-14;4.6;
1991-09-15;4.6;
1991-09-16;1.1;
1991-09-17;6.9;
1991-09-18;3.7;
1991-09-19;6.2;
1991-09-20;0;
1991-09-21;0;
1991-09-22;4.7;
1991-09-23;3.9;
1991-09-24;5.8;
1991-09-25;2.1;
1991-09-26;0;
1991-09-27;5.3;
1991-09-28;6.6;
1991-09-29;.2;
1991-09-30;2.3;
1991-10-01;2;
1991-10-02;1.9;
1991-10-03;0;
1991-10-04;.5;
1991-10-05;6.5;
1991-10-06;3.5;
1991-10-07;0;
1991-10-08;0;
1991-10-09;0;
1991-10-10;2.6;
1991-10-11;9;
1991-10-12;0;
1991-10-13;4.7;
1991-10-14;5.7;
1991-10-15;9.7;
1991-10-16;3;
1991-10-17;10.1;
1991-10-18;3.8;
1991-10-19;2.5;
1991-10-20;6.2;
1991-10-21;8.8;
1991-10-22;8.8;
1991-10-23;10.3;
1991-10-24;9.8;
1991-10-25;7;
1991-10-26;8.4;
1991-10-27;7.8;
1991-10-28;9.7;
1991-10-29;7.4;
1991-10-30;8.1;
1991-10-31;7.9;
1991-11-01;3.4;
1991-11-02;1.2;
1991-11-03;.1;
1991-11-04;4.3;
1991-11-05;6.3;
1991-11-06;4.2;
1991-11-07;5.4;
1991-11-08;4;
1991-11-09;2;
1991-11-10;2.1;
1991-11-11;7;
1991-11-12;.1;
1991-11-13;.5;
1991-11-14;.9;
1991-11-15;3.7;
1991-11-16;4.8;
1991-11-17;6.8;
1991-11-18;9.8;
1991-11-19;7.4;
1991-11-20;5;
1991-11-21;3.1;
1991-11-22;1.7;
1991-11-23;3.6;
1991-11-24;2.5;
1991-11-25;7.5;
1991-11-26;8.2;
1991-11-27;10.5;
1991-11-28;2.3;
1991-11-29;3.9;
1991-11-30;4.1;
1991-12-01;1.6;
1991-12-02;2.5;
1991-12-03;0;
1991-12-04;4.6;
1991-12-05;6.4;
1991-12-06;6.4;
1991-12-07;.7;
1991-12-08;.5;
1991-12-09;3.3;
1991-12-10;3.7;
1991-12-11;5.1;
1991-12-12;1.4;
1991-12-13;3.4;
1991-12-14;2.3;
1991-12-15;4.2;
1991-12-16;10.1;
1991-12-17;8;
1991-12-18;4.9;
1991-12-19;5.8;
1991-12-20;4.5;
1991-12-21;6.2;
1991-12-22;9.2;
1991-12-23;9.5;
1991-12-24;9.7;
1991-12-25;10.6;
1991-12-26;8;
1991-12-27;6.8;
1991-12-28;.6;
1991-12-29;4.7;
1991-12-30;6.8;
1991-12-31;3.9;
1992-01-01;.7;
1992-01-02;3;
1992-01-03;3.7;
1992-01-04;2.7;
1992-01-05;0;
1992-01-06;5.7;
1992-01-07;2.5;
1992-01-08;3.3;
1992-01-09;1.3;
1992-01-10;7.7;
1992-01-11;4.4;
1992-01-12;4;
1992-01-13;0;
1992-01-14;0;
1992-01-15;1;
1992-01-16;0;
1992-01-17;0;
1992-01-18;0;
1992-01-19;.4;
1992-01-20;0;
1992-01-21;1.5;
1992-01-22;0;
1992-01-23;0;
1992-01-24;0;
1992-01-25;.3;
1992-01-26;.4;
1992-01-27;1.8;
1992-01-28;1.6;
1992-01-29;0;
1992-01-30;0;
1992-01-31;0;
1992-02-01;.3;
1992-02-02;0;
1992-02-03;0;
1992-02-04;0;
1992-02-05;0;
1992-02-06;0;
1992-02-07;.4;
1992-02-08;0;
1992-02-09;0;
1992-02-10;1.2;
1992-02-11;6.9;
1992-02-12;3.6;
1992-02-13;8.5;
1992-02-14;6.8;
1992-02-15;8.2;
