Nome: PORTO UNIAO
Codigo Estacao: 83864
Latitude: -26.23
Longitude: -51.07
Altitude: 778
Situacao: Desativada
Data Inicial: 1990-03-25
Data Final: 1991-12-31
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);
1991-01-05;4.9;
1991-01-06;10.4;
1991-01-07;8.7;
1991-01-08;11;
1991-01-09;7.7;
1991-01-10;1.8;
1991-01-11;8;
1991-01-12;9.3;
1991-01-13;5.9;
1991-01-14;8.9;
1991-01-15;3.4;
1991-01-16;8.8;
1991-01-17;6.8;
1991-01-18;1.9;
1991-01-19;10.6;
1991-01-20;9.9;
1991-01-21;8;
1991-01-22;.9;
1991-01-23;4.6;
1991-01-24;.9;
1991-01-25;.3;
1991-01-26;0;
1991-01-27;3.8;
1991-01-28;8.4;
1991-01-29;4.4;
1991-01-30;1.8;
1991-01-31;10.2;
1991-02-01;10.8;
1991-02-02;4.7;
1991-02-03;6.8;
1991-02-04;5.7;
1991-02-05;7.1;
1991-02-06;3.9;
1991-02-07;1.1;
1991-02-08;2;
1991-02-09;.2;
1991-02-10;7.5;
1991-02-11;9.2;
1991-02-12;3.8;
1991-02-13;7.9;
1991-02-14;4.6;
1991-02-15;11.1;
1991-02-16;9.2;
1991-02-17;8.6;
1991-02-18;4.7;
1991-02-19;6.7;
1991-02-20;8.9;
1991-02-21;8.9;
1991-02-22;2.5;
1991-02-23;9.1;
1991-02-24;8;
1991-02-25;8;
1991-02-26;6.3;
1991-02-27;6.7;
1991-02-28;1;
1991-03-01;0;
1991-03-02;5.8;
1991-03-03;5.8;
1991-03-04;6.8;
1991-03-05;1.1;
1991-03-06;2.5;
1991-03-07;6.2;
1991-03-08;3.5;
1991-03-09;7.2;
1991-03-10;4.1;
1991-03-11;5.5;
1991-03-12;.9;
1991-03-13;3.2;
1991-03-14;1.1;
1991-03-15;0;
1991-03-16;7.8;
1991-03-17;5.3;
1991-03-18;4.4;
1991-03-19;6.3;
1991-03-20;3;
1991-03-21;0;
1991-03-22;.5;
1991-03-23;7.9;
1991-03-24;7.5;
1991-03-25;9.9;
1991-03-26;4.8;
1991-03-27;0;
1991-03-28;1.5;
1991-03-29;.1;
1991-03-30;.7;
1991-03-31;1.8;
1991-04-01;7.6;
1991-04-02;4.4;
1991-04-03;7;
1991-04-04;3;
1991-04-05;.2;
1991-04-06;5.6;
1991-04-07;0;
1991-04-08;6.3;
1991-04-09;2.4;
1991-04-10;0;
1991-04-11;0;
1991-04-12;2.8;
1991-04-13;2.5;
1991-04-14;5.1;
1991-04-15;4.2;
1991-04-16;5.7;
1991-04-17;7.8;
1991-04-18;0;
1991-04-19;5.4;
1991-04-20;6.1;
1991-04-21;7;
1991-04-22;4.8;
1991-04-23;1;
1991-04-24;.6;
1991-04-25;0;
1991-04-26;0;
1991-04-27;4.7;
1991-04-28;8.7;
1991-04-29;4;
1991-04-30;1.5;
1991-05-01;6.1;
1991-05-02;6.5;
1991-05-03;5.1;
1991-05-04;0;
1991-05-05;0;
1991-05-06;0;
1991-05-07;0;
1991-05-08;2.3;
1991-05-09;4.5;
1991-05-10;6.4;
1991-05-11;3;
1991-05-12;3.6;
1991-05-13;0;
1991-05-14;2.9;
1991-05-15;1.7;
1991-05-16;8.4;
1991-05-17;1.2;
1991-05-18;2.1;
1991-05-19;1;
1991-05-20;2.1;
1991-05-21;4.1;
1991-05-22;.8;
1991-05-23;4.4;
1991-05-24;4.7;
1991-05-25;4.4;
1991-05-26;4.9;
1991-05-27;4.8;
1991-05-28;4.7;
1991-05-29;2.6;
1991-05-30;5.1;
1991-05-31;5.9;
1991-06-01;5.8;
1991-06-02;5;
1991-06-03;3.2;
1991-06-04;4.3;
1991-06-05;0;
1991-06-06;0;
1991-06-07;0;
1991-06-08;0;
1991-06-09;.6;
1991-06-10;0;
1991-06-11;4.6;
1991-06-12;5.6;
1991-06-13;3.7;
1991-06-14;2.6;
1991-06-15;1.3;
1991-06-16;5.1;
1991-06-17;3.9;
1991-06-18;3.7;
1991-06-19;6.2;
1991-06-20;0;
1991-06-21;4.4;
1991-06-22;0;
1991-06-23;1;
1991-06-24;0;
1991-06-25;1.1;
1991-06-26;.6;
1991-06-27;3.3;
1991-06-28;.3;
1991-06-29;6.7;
1991-06-30;6.1;
1991-07-01;4.3;
1991-07-02;5;
1991-07-03;6;
1991-07-04;6.8;
1991-07-05;6.6;
1991-07-06;3;
1991-07-07;null;
1991-07-08;.1;
1991-07-09;1.8;
1991-07-10;0;
1991-07-11;6.9;
1991-07-12;6.5;
1991-07-13;6.9;
1991-07-14;2.5;
1991-07-15;0;
1991-07-16;0;
1991-07-17;2.6;
1991-07-18;1;
1991-07-19;5;
1991-07-20;6.4;
1991-07-21;5.2;
1991-07-22;0;
1991-07-23;2.2;
1991-07-24;6.5;
1991-07-25;7;
1991-07-26;4.9;
1991-07-27;5.3;
1991-07-28;4.8;
1991-07-29;3.7;
1991-07-30;6.3;
1991-07-31;0;
1991-08-01;0;
1991-08-02;7.2;
1991-08-03;5.6;
1991-08-04;.9;
1991-08-05;0;
1991-08-06;.7;
1991-08-07;3.8;
1991-08-08;0;
1991-08-09;.3;
1991-08-10;1.8;
1991-08-11;0;
1991-08-12;0;
1991-08-13;0;
1991-08-14;2.5;
1991-08-15;.8;
1991-08-16;5.3;
1991-08-17;6.8;
1991-08-18;3.8;
1991-08-19;4.9;
1991-08-20;3;
1991-08-21;2.5;
1991-08-22;3.4;
1991-08-23;5.2;
1991-08-24;5.2;
1991-08-25;4.5;
1991-08-26;5.2;
1991-08-27;0;
1991-08-28;0;
1991-08-29;0;
1991-08-30;3.3;
1991-08-31;0;
1991-09-01;0;
1991-09-02;0;
1991-09-03;3.6;
1991-09-04;6.3;
1991-09-05;6.4;
1991-09-06;5.9;
1991-09-07;3.9;
1991-09-08;2.7;
1991-09-09;4.4;
1991-09-10;4.4;
1991-09-11;1.6;
1991-09-12;5.4;
1991-09-13;5.6;
1991-09-14;0;
1991-09-15;0;
1991-09-16;0;
1991-09-17;4;
1991-09-18;0;
1991-09-19;8.7;
1991-09-20;8.6;
1991-09-21;3.6;
1991-09-22;0;
1991-09-23;0;
1991-09-24;0;
1991-09-25;0;
1991-09-26;0;
1991-09-27;0;
1991-09-28;0;
1991-09-29;0;
1991-09-30;.9;
1991-10-01;9.3;
1991-10-02;.9;
1991-10-03;null;
1991-10-04;0;
1991-10-05;0;
1991-10-06;0;
1991-10-07;5.4;
1991-10-08;0;
1991-10-09;0;
1991-10-10;2;
1991-10-11;7.8;
1991-10-12;6.1;
1991-10-13;7.6;
1991-10-14;4.7;
1991-10-15;5.3;
1991-10-16;5.7;
1991-10-17;1.1;
1991-10-18;0;
1991-10-19;5;
1991-10-20;6.8;
1991-10-21;6.8;
1991-10-22;4;
1991-10-23;7.5;
1991-10-24;null;
1991-10-25;3.3;
1991-10-26;4.4;
1991-10-27;0;
1991-10-28;0;
1991-10-29;.6;
1991-10-30;2.4;
1991-10-31;0;
1991-11-01;0;
1991-11-02;1.7;
1991-11-03;.2;
1991-11-04;2.3;
1991-11-05;1.4;
1991-11-06;.2;
1991-11-07;1.7;
1991-11-08;8.7;
1991-11-09;7.4;
1991-11-10;6.4;
1991-11-11;5.3;
1991-11-12;4;
1991-11-13;.4;
1991-11-14;1.2;
1991-11-15;6.5;
1991-11-16;10.4;
1991-11-17;8.7;
1991-11-18;10;
1991-11-19;9.2;
1991-11-20;8.3;
1991-11-21;10.6;
1991-11-22;10;
1991-11-23;5.9;
1991-11-24;3.1;
1991-11-25;0;
1991-11-26;0;
1991-11-27;11.3;
1991-11-28;4.1;
1991-11-29;2.3;
1991-11-30;8.4;
1991-12-01;9.1;
1991-12-02;8.4;
1991-12-03;10.9;
1991-12-04;5.7;
1991-12-05;6.6;
1991-12-06;0;
1991-12-07;0;
1991-12-08;4.6;
1991-12-09;.9;
1991-12-10;3.8;
1991-12-11;.5;
1991-12-12;3.7;
1991-12-13;5.7;
1991-12-14;.4;
1991-12-15;1.8;
1991-12-16;4.5;
1991-12-17;9.5;
1991-12-18;4.4;
1991-12-19;6.6;
1991-12-20;2.2;
1991-12-21;4.1;
1991-12-22;5.9;
1991-12-23;2;
1991-12-24;3.6;
1991-12-25;7.1;
1991-12-26;0;
1991-12-27;9.3;
1991-12-28;5.8;
1991-12-29;8.9;
1991-12-30;8.1;
1991-12-31;7.4;

